kepid,kepoi_name,kepler_name,ra,ra_err,ra_str,dec,dec_err,dec_str,koi_gmag,koi_gmag_err,koi_rmag,koi_rmag_err,koi_imag,koi_imag_err,koi_zmag,koi_zmag_err,koi_jmag,koi_jmag_err,koi_hmag,koi_hmag_err,koi_kmag,koi_kmag_err,koi_kepmag,koi_kepmag_err,koi_delivname,koi_vet_stat,koi_quarters,koi_disposition,koi_pdisposition,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_bin_oedp_sig,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_trans_mod,koi_model_snr,koi_model_dof,koi_model_chisq,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_comment,koi_vet_date,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvs,koi_disp_prov,koi_parm_prov,koi_time0,koi_time0_err1,koi_time0_err2,koi_datalink_dvr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_insol_err1,koi_insol_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_score,label
8414907,K01134.01,,284.51962,0.0,18h58m04.71s,44.453941,0.0,+44d27m14.2s,16.543,,15.702,,15.458,,15.227,,14.291,0.028,13.844,0.035,13.815,,15.783,,cumulative,Done,01111111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,2,14.0,103.01269,118.214294,0.0065,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.153,0.5684,Mandel and Agol (2002 ApJ 580 171),63.2,,,277.0607,0.00261,-0.00261,0.0,,,,,,29.55,3.1,-2.53,0.3925,,,1.256,69.04,-0.111,8.702,0.207,-0.207,,,,5450.0,116.0,-116.0,100.3039228,0.0004708,-0.0004708,0.35047,66.70348,-0.100939,43.8,21.9,-21.9,88.36,,,313.0,,,5055.0,153.0,-138.0,4.566,0.045,-0.06,0.0,0.25,-0.3,0.772,0.081,-0.066,0.8,0.073,-0.066,,,,q1_q17_dr25_stellar,0.0,18.9683142,2.7e-06,44.459079,3.3e-05,13.09,0.1,18.5,0.12,-0.07,0.68,-0.1,0.95,3.53,0.1,4.194,0.099,5.48,0.12,3.66,0.1,4.328,0.1,5.67,0.13,INCONSISTENT_TRANS---CENT_RESOLVED_OFFSET---EPHEM_MATCH,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,008/008414/008414907/dv/kplr008414907-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455110.061,0.00261,-0.00261,008/008414/008414907/dv/kplr008414907-20160209194854_dvr.pdf,1,0,1,1,2.26,0.85,-0.57,0.15797,47.58891,-0.02612,LS+MCMC,0.0,0
4665989,K06433.01,,294.76398,0.0,19h39m03.36s,39.752838,0.0,+39d45m10.2s,13.215,,12.95,,12.928,,12.922,,12.137,0.023,12.001,0.029,11.994,0.027,13.016,,cumulative,Done,11111011101110111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,954.0,3874.8313,43282.883,-1.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3342,0.2394,Mandel and Agol (2002 ApJ 580 171),792.9,,,131.62878,0.000158,-0.000158,0.0,,,,,,98.04,32.87,-15.18,0.0239,,,0.719,0.048,-0.038,5.5728,0.0114,-0.0114,,,,247561.0,380.0,-380.0,1.124033822,2.16e-07,-2.16e-07,0.574424,0.023335,-0.029222,2.4266,0.0674,-0.0674,72.77,,,2547.0,,,7141.0,200.0,-300.0,4.208,0.105,-0.21,-0.08,0.25,-0.35,1.563,0.524,-0.242,1.442,0.218,-0.218,,,,q1_q17_dr25_stellar,,,,,,,,,,,,,,0.046,0.067,-0.011,0.067,0.048,0.067,0.061,0.071,-0.009,0.067,0.062,0.07,SWEET_EB---DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_ALT---CENT_NOFITS,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,004/004665/004665989/dv/kplr004665989-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454964.629,0.000158,-0.000158,004/004665/004665989/dv/kplr004665989-20160209194854_dvr.pdf,0,1,0,0,9953.28,9865.54,-3965.08,0.21394,0.00594,-0.00737,LS+MCMC,0.0,0
6129694,K04131.01,,293.71811,0.0,19h34m52.35s,41.430939,0.0,+41d25m51.4s,13.332,,13.163,,13.17,,13.185,,12.489,0.023,12.385,0.023,12.328,0.022,13.205,,cumulative,Done,11111111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,2,1439.0,3.5255432,14.388791,0.0794,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3299,0.2374,Mandel and Agol (2002 ApJ 580 171),23.0,,,132.2026,0.00733,-0.00733,0.0,,,,,,2.07,0.35,-0.81,0.0239,,,0.991,0.036,-0.758,5.658,0.576,-0.576,,,,26.4,1.5,-1.5,0.936751792,7.657e-06,-7.657e-06,0.006508,0.000746,-0.001897,1.021,0.51,-0.51,13.9,,,3814.0,,,7843.0,218.0,-327.0,3.829,0.315,-0.105,0.07,0.25,-0.4,2.909,0.49,-1.143,2.081,0.284,-0.527,,,,q1_q17_dr25_stellar,0.629,19.581205,2.3e-05,41.43093,0.00029,-0.08,0.95,0.0,1.0,2e-06,1.3e-05,7e-06,1.4e-05,0.25,0.33,-0.09,0.26,0.26,0.31,0.23,0.35,-0.08,0.25,0.24,0.32,LPP_DV,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,006/006129/006129694/dv/kplr006129694-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454965.203,0.00733,-0.00733,006/006129/006129694/dv/kplr006129694-20160209194854_dvr.pdf,1,0,0,0,50168.18,26262.91,-34574.79,0.02296,0.09169,-0.00522,LS+MCMC,0.0,0
7037540,K01347.01,,293.02036,0.0,19h32m04.89s,42.508835,0.0,+42d30m31.8s,15.339,,14.761,,14.58,,,,13.359,0.025,13.06,0.029,12.934,0.034,14.808,,cumulative,Done,00011111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,2,79.0,356.06284,2348.2366,0.9844,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2904,0.3534,Mandel and Agol (2002 ApJ 580 171),2294.1,,,360.3847471,4.81e-05,-4.81e-05,0.0,,,,,,23.42,6.56,-6.56,0.1174,,,0.001,0.026,-0.001,5.48509,0.00152,-0.00152,,,,30430.6,14.2,-14.2,14.405857436,9.74e-07,-9.74e-07,0.159345,5e-05,-3.3e-05,23.27068,0.00993,-0.00993,90.0,,,888.0,,,5945.0,184.0,-205.0,4.196,0.246,-0.164,-0.02,0.25,-0.3,1.346,0.377,-0.377,1.039,0.152,-0.138,,,,q1_q17_dr25_stellar,0.0,19.53469085,1.4e-07,42.5088858,1.5e-06,-0.0178,0.0058,0.1791,0.0055,0.0001,0.0012,-0.0012,0.0017,-0.002,0.067,0.002,0.067,0.002,0.067,-0.005,0.068,0.142,0.068,0.142,0.068,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,007/007037/007037540/dv/kplr007037540-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455193.385,4.81e-05,-4.81e-05,007/007037/007037540/dv/kplr007037540-20160209194854_dvr.pdf,0,1,0,0,146.95,125.07,-80.76,1.1487,0.00049,-0.0025,LS+MCMC,0.0,0
9579641,K00115.02,Kepler-105 c,287.88733,0.0,19h11m32.96s,46.276241,0.0,+46d16m34.5s,13.111,,12.732,,12.654,,12.648,,11.811,0.021,11.555,0.02,11.503,0.013,12.791,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,3,181.0,6.1814723,39.793564,0.7788,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2676,0.3928,Mandel and Agol (2002 ApJ 580 171),47.1,,,139.00492,0.00159,-0.00159,0.0,,,,,,1.79,0.26,-0.23,0.0711,,,0.898,0.013,-0.699,3.0014,0.0384,-0.0384,,,,192.4,4.4,-4.4,7.12594387,1.406e-05,-1.406e-05,0.01512,0.000323,-0.002193,8.62,4.2,-4.2,84.02,,,997.0,,,5779.0,104.0,-115.0,4.339,0.132,-0.108,-0.06,0.15,-0.15,1.087,0.157,-0.142,0.941,0.074,-0.054,,,,q1_q17_dr25_stellar,0.009,19.1924958,6.9e-06,46.276037,7e-05,0.29,0.26,-0.73,0.25,-6.9e-05,4.8e-05,6.1e-05,4.6e-05,0.03,0.23,0.04,0.2,0.06,0.21,-0.09,0.24,-0.21,0.2,0.23,0.2,NO_COMMENT,2018-08-16 00:00:00,2.0,q1_q17_dr25_tce,009/009579/009579641/dv/kplr009579641-002-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454972.005,0.00159,-0.00159,009/009579/009579641/dv/kplr009579641-20160209194854_dvr.pdf,0,0,0,0,233.31,94.86,-70.6,0.23879,1.86455,-0.04686,LS+MCMC,1.0,1
5303551,K00553.01,,298.57642,0.0,19h54m18.34s,40.491669,0.0,+40d29m30.0s,15.475,,14.806,,14.636,,14.48,,13.534,0.026,13.138,0.028,13.026,0.029,14.888,,cumulative,Done,11111111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,557.0,4.17418,32.5147,0.9818,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2622,0.4035,Mandel and Agol (2002 ApJ 580 171),37.8,,,171.45413,0.00289,-0.00289,0.0,,,,,,1.78,0.5,-0.27,0.034,,,0.649,0.302,-0.413,3.2576,0.0942,-0.0942,,,,286.6,8.9,-8.9,2.399069173,8.78e-06,-8.78e-06,0.016289,0.003719,-0.000853,4.47,2.1,-2.1,81.66,,,1354.0,,,5654.0,169.0,-169.0,4.395,0.128,-0.192,-0.04,0.3,-0.3,1.001,0.28,-0.151,0.908,0.114,-0.085,,,,q1_q17_dr25_stellar,0.0,19.9051077,9.6e-06,40.48961,0.00011,0.56,0.39,-7.41,0.39,2e-05,0.00012,0.00199,0.00013,0.72,0.42,-4.5,0.36,4.56,0.36,0.76,0.36,-4.77,0.3,4.83,0.35,CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,005/005303/005303551/dv/kplr005303551-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455004.454,0.00289,-0.00289,005/005303/005303551/dv/kplr005303551-20160209194854_dvr.pdf,0,0,1,1,792.76,667.85,-286.48,0.29394,0.27795,-0.26603,LS+MCMC,0.0,0
9006186,K02169.02,Kepler-1130 c,285.20749,0.0,19h00m49.80s,45.38435,0.0,+45d23m03.7s,12.944,,12.326,,12.172,,12.092,,11.137,0.023,10.735,0.018,10.662,0.016,12.404,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,4,393.0,3.7622979,18.000952,0.6292,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2291,0.4603,Mandel and Agol (2002 ApJ 580 171),18.6,,,136.08452,0.00354,-0.00354,0.0,,,,,,0.68,0.08,-0.03,0.0423,,,0.623,0.002,-0.503,2.056,0.113,-0.113,,,,59.9,3.6,-3.6,3.26662733,1.395e-05,-1.395e-05,0.007398,0.002183,-0.000449,9.64,4.4,-4.4,86.3,,,1072.0,,,5450.0,108.0,-108.0,4.563,0.017,-0.094,0.1,0.15,-0.15,0.842,0.093,-0.033,0.944,0.039,-0.066,,,,q1_q17_dr25_stellar,0.0,19.013837,1e-05,45.38457,0.00011,0.21,0.39,0.8,0.41,-2.4e-05,2.2e-05,-5e-05,2.3e-05,-0.61,0.42,0.44,0.27,0.76,0.39,-0.8,0.41,0.38,0.25,0.88,0.4,NO_COMMENT,2018-08-16 00:00:00,2.0,q1_q17_dr25_tce,009/009006/009006186/dv/kplr009006186-002-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454969.085,0.00354,-0.00354,009/009006/009006186/dv/kplr009006186-20160209194854_dvr.pdf,0,0,0,0,312.85,104.43,-46.26,1.58888,1.45448,-1.45638,LS+MCMC,0.961,1
7447200,K00676.01,Kepler-210 c,292.50339,0.0,19h30m00.81s,43.083149,0.0,+43d04m59.3s,14.874,,13.756,,13.371,,13.142,,11.992,0.019,11.449,0.017,11.313,0.016,13.822,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,2,166.0,46.0098,336.3128,0.0003,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2238,0.5081,Mandel and Agol (2002 ApJ 580 171),206.7,,,171.585057,0.000358,-0.000358,0.0,,,,,,3.22,0.19,-0.21,0.0642,,,0.739,0.043,-0.11,2.9754,0.0569,-0.0569,,,,3139.0,18.8,-18.8,7.972510087,3.652e-06,-3.652e-06,0.055326,0.00035,-0.002356,15.45,7.5,-7.5,87.26,,,497.0,,,3912.0,78.0,-86.0,4.728,0.03,-0.033,-0.12,0.15,-0.15,0.533,0.032,-0.035,0.556,0.032,-0.039,,,,q1_q17_dr25_stellar,0.012,19.50022735,7.1e-07,43.0832436,7.4e-06,0.053,0.028,0.337,0.026,-0.00013,0.00013,-0.0001,0.00016,0.033,0.068,0.014,0.077,0.035,0.069,0.112,0.068,0.254,0.077,0.277,0.076,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,007/007447/007447200/dv/kplr007447200-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455004.585,0.000358,-0.000358,007/007447/007447200/dv/kplr007447200-20160209194854_dvr.pdf,0,0,0,0,14.45,3.12,-2.91,1.09862,0.53502,-0.241,LS+MCMC,0.378,1
8240904,K01070.01,Kepler-266 b,294.48438,0.0,19h37m56.25s,44.166908,0.0,+44d10m00.9s,16.153,,15.533,,15.348,,15.269,,14.3,0.027,13.907,0.028,13.811,0.05,15.59,,cumulative,Done,00011111111111111000000000000000,CONFIRMED,CANDIDATE,3,168.0,5.377145,27.650803,0.8273,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2286,0.4641,Mandel and Agol (2002 ApJ 580 171),31.5,,,360.36694,0.00263,-0.00263,0.0,,,,,,2.98,0.49,-0.66,0.0678,,,0.043,0.387,-0.043,3.6813,0.0788,-0.0788,,,,549.1,19.2,-19.2,6.61836309,2.529e-05,-2.529e-05,0.0211,0.000735,-0.000478,14.024,0.452,-0.452,89.82,,,1066.0,,,5529.0,83.0,-66.0,4.19,0.186,-0.108,0.16,0.15,-0.1,1.294,0.214,-0.285,0.947,0.067,-0.044,,,,q1_q17_dr25_stellar,0.021,19.632305,1.4e-05,44.1667,0.00015,0.5,0.54,-0.77,0.54,-0.00027,0.0003,0.00043,0.00031,0.18,0.17,0.06,0.22,0.19,0.17,0.24,0.16,0.05,0.22,0.25,0.16,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,008/008240/008240904/dv/kplr008240904-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455193.367,0.00263,-0.00263,008/008240/008240904/dv/kplr008240904-20160209194854_dvr.pdf,0,0,0,0,304.65,134.51,-128.1,1.19117,0.03842,-0.4096,LS+MCMC,1.0,1
5881813,K02744.01,Kepler-1333 b,293.52756,0.0,19h34m06.61s,41.111439,0.0,+41d06m41.2s,15.694,,15.101,,14.933,,14.837,,13.886,0.03,13.521,0.03,13.406,0.042,15.162,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,2,13.0,8.014789,22.06446,0.4114,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1923,0.5191,Mandel and Agol (2002 ApJ 580 171),26.7,,,190.67271,0.00542,-0.00542,0.0,,,,,,4.85,0.73,-1.7,0.4382,,,0.797,0.137,-0.556,6.568,0.175,-0.175,,,,899.7,34.5,-34.5,109.6469948,0.0007071,-0.0007071,0.030575,0.005278,-0.003381,83.4,39.0,-39.0,89.45,,,428.0,,,5332.0,88.0,-72.0,4.083,0.368,-0.092,0.18,0.2,-0.1,1.453,0.218,-0.51,0.932,0.047,-0.058,,,,q1_q17_dr25_stellar,0.02,19.568477,1.5e-05,41.11125,0.00015,-1.09,0.6,-0.68,0.54,0.00068,0.00055,0.00059,0.00051,0.29,0.16,0.49,0.28,0.57,0.25,0.03,0.15,0.59,0.28,0.6,0.28,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,005/005881/005881813/dv/kplr005881813-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455023.673,0.00542,-0.00542,005/005881/005881813/dv/kplr005881813-20160209194854_dvr.pdf,0,0,0,0,7.95,3.28,-4.78,0.91161,2.56121,-0.19206,LS+MCMC,0.987,1
7134626,K07818.01,,296.40149,0.0,19h45m36.36s,42.651058,0.0,+42d39m03.8s,13.397,,13.026,,12.919,,12.902,,12.066,0.02,11.822,0.019,11.762,0.014,13.063,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,536.0,3.882686,9.908729,0.9377,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3105,0.2893,Mandel and Agol (2002 ApJ 580 171),10.6,,,133.77012,0.00716,-0.00716,0.0,,,,,,1.53,0.28,-0.53,0.0393,,,0.232,0.221,-0.232,2.369,0.198,-0.198,,,,45.8,5.0,-5.0,2.52443998,2.092e-05,-2.092e-05,0.006278,0.000352,-0.000443,7.99,1.7,-1.7,88.33,,,2145.0,,,6461.0,176.0,-176.0,3.846,0.3,-0.1,-0.34,0.3,-0.25,2.225,0.41,-0.762,1.266,0.233,-0.21,,,,q1_q17_dr25_stellar,0.119,19.760116,1.5e-05,42.65119,0.00017,0.68,0.61,0.46,0.62,-3.6e-05,2.8e-05,-1.7e-05,2.9e-05,-0.34,0.47,0.01,0.23,0.34,0.47,-0.35,0.48,0.12,0.24,0.37,0.48,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,007/007134/007134626/dv/kplr007134626-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454966.77,0.00716,-0.00716,007/007134/007134626/dv/kplr007134626-20160209194854_dvr.pdf,0,0,0,0,4998.98,2807.79,-3063.75,1.51612,0.33013,-0.73725,LS+MCMC,0.999,1
11670125,K02355.01,Kepler-1206 b,295.93842,0.0,19h43m45.22s,49.791142,0.0,+49d47m28.1s,16.841,,15.897,,15.604,,15.388,,14.29,0.028,13.762,0.027,13.742,0.056,15.975,,cumulative,Done,01111111111111111000000000000000,CONFIRMED,CANDIDATE,1,1067.0,3.8816428,23.326597,0.5601,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1082,0.627,Mandel and Agol (2002 ApJ 580 171),26.5,,,132.03128,0.00193,-0.00193,0.0,,,,,,1.58,0.11,-0.15,0.0201,,,0.028,0.422,-0.028,1.3285,0.0701,-0.0701,,,,459.8,21.6,-21.6,1.217000383,2.865e-06,-2.865e-06,0.019082,0.000779,-0.000766,7.15,2.3,-2.3,89.77,,,1314.0,,,4859.0,145.0,-145.0,4.545,0.072,-0.039,-0.02,0.3,-0.3,0.757,0.053,-0.072,0.734,0.082,-0.054,,,,q1_q17_dr25_stellar,0.154,19.729248,1.3e-05,49.7911,0.00014,0.72,0.45,-0.16,0.51,-0.00021,0.00021,0.0002,0.00024,-0.21,0.19,-0.21,0.24,0.3,0.28,-0.21,0.19,-0.15,0.25,0.26,0.28,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,011/011670/011670125/dv/kplr011670125-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454965.031,0.00193,-0.00193,011/011670/011670125/dv/kplr011670125-20160209194854_dvr.pdf,0,0,0,0,707.61,203.68,-194.33,4.67568,3.03899,-1.69521,LS+MCMC,1.0,1
8505670,K00912.02,Kepler-252 b,295.57935,0.0,19h42m19.04s,44.545959,0.0,+44d32m45.5s,16.15,,14.989,,14.59,,14.388,,13.24,0.025,12.65,0.022,12.466,0.018,15.058,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,2,192.0,4.588849,19.236187,0.8207,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.101,0.6443,Mandel and Agol (2002 ApJ 580 171),14.2,,,137.43988,0.00405,-0.00405,0.0,,,,,,1.18,0.21,-0.22,0.0589,,,0.644,0.306,-0.445,1.915,0.132,-0.132,,,,362.3,30.1,-30.1,6.66833241,3.449e-05,-3.449e-05,0.018246,0.007087,-0.001443,21.0,10.2,-10.2,88.24,,,587.0,,,4201.0,676.0,-416.0,4.682,0.088,-0.072,-0.2,0.15,-0.1,0.591,0.109,-0.109,0.609,0.124,-0.101,,,,q1_q17_dr25_stellar,0.119,19.7053,1.2e-05,44.54579,0.00014,0.38,0.48,-0.62,0.52,-0.00019,0.00019,0.00019,0.00021,0.21,0.17,-0.08,0.16,0.23,0.17,0.12,0.17,-0.14,0.17,0.19,0.18,NO_COMMENT,2018-08-16 00:00:00,2.0,q1_q17_dr25_tce,008/008505/008505670/dv/kplr008505670-002-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454970.44,0.00405,-0.00405,008/008505/008505670/dv/kplr008505670-20160209194854_dvr.pdf,0,0,0,0,28.06,43.45,-15.76,3.93143,5.71366,-0.37599,LS+MCMC,1.0,1
7287391,K03546.01,,293.46356,0.0,19h33m51.25s,42.88406,0.0,+42d53m02.6s,16.22,,15.264,,14.896,,,,13.007,0.023,12.342,0.021,12.194,0.021,15.295,,cumulative,Done,00011111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,267.0,740.3565,5723.9014,0.1063,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1171,0.6215,Mandel and Agol (2002 ApJ 580 171),397.1,,,134.590777,0.000211,-0.000211,0.0,,,,,,25.8,2.1,-2.92,0.0432,,,0.544,0.011,-0.015,2.6422,0.0131,-0.0131,,,,173359.0,786.0,-786.0,4.286103033,1.011e-06,-1.011e-06,0.399778,0.002205,-0.003082,16.008,0.326,-0.326,88.05,,,686.0,,,4206.0,146.0,-161.0,4.663,0.054,-0.027,-0.28,0.3,-0.3,0.591,0.048,-0.067,0.587,0.063,-0.063,,,,q1_q17_dr25_stellar,0.0,19.564236214,4e-08,42.88410739,4.1e-07,-0.039,0.0016,0.1742,0.0015,-0.044,0.056,0.031,0.076,0.004,0.067,-0.008,0.067,0.01,0.067,0.013,0.068,0.162,0.068,0.162,0.068,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,007/007287/007287391/dv/kplr007287391-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454967.591,0.000211,-0.000211,007/007287/007287391/dv/kplr007287391-20160209194854_dvr.pdf,0,1,0,0,52.42,17.82,-17.17,4.22453,0.0859,-0.08952,LS+MCMC,0.0,0
7914906,K06047.01,,298.81647,0.0,19h55m15.95s,43.673321,0.0,+43d40m24.0s,12.137,,11.902,,11.874,,11.875,,11.131,0.027,10.982,0.029,10.925,0.022,11.961,,cumulative,Done,11111111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,152.0,67.05615,505.18005,0.7624,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3376,0.2353,Mandel and Agol (2002 ApJ 580 171),326.1,,,138.724933,0.00026,-0.00026,0.0,,,,,,119.91,24.27,-48.48,0.1012,,,1.124,0.835,-0.183,3.4546,0.0183,-0.0183,,,,41770.0,155.0,-155.0,8.752913958,2.797e-06,-2.797e-06,0.418487,0.775332,-0.138366,16.78,4.6,-4.6,86.16,,,1635.0,,,7279.0,226.0,-327.0,3.856,0.315,-0.135,-0.04,0.2,-0.35,2.624,0.531,-1.061,1.8,0.177,-0.412,,,,q1_q17_dr25_stellar,0.0,19.921099739,3.6e-08,43.67331498,3.1e-07,0.0679,0.0014,-0.0181,0.0011,0.0,0.027,0.0,0.038,0.002,0.067,0.004,0.067,0.005,0.067,0.003,0.07,0.095,0.068,0.095,0.068,DEEP_V_SHAPED,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,007/007914/007914906/dv/kplr007914906-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454971.725,0.00026,-0.00026,007/007914/007914906/dv/kplr007914906-20160209194854_dvr.pdf,0,1,0,0,1689.12,1070.49,-1190.46,1.1673,0.64376,-0.05305,LS+MCMC,0.0,0
