kepid,kepoi_name,kepler_name,ra,ra_err,ra_str,dec,dec_err,dec_str,koi_gmag,koi_gmag_err,koi_rmag,koi_rmag_err,koi_imag,koi_imag_err,koi_zmag,koi_zmag_err,koi_jmag,koi_jmag_err,koi_hmag,koi_hmag_err,koi_kmag,koi_kmag_err,koi_kepmag,koi_kepmag_err,koi_delivname,koi_vet_stat,koi_quarters,koi_disposition,koi_pdisposition,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_bin_oedp_sig,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_trans_mod,koi_model_snr,koi_model_dof,koi_model_chisq,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_comment,koi_vet_date,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvs,koi_disp_prov,koi_parm_prov,koi_time0,koi_time0_err1,koi_time0_err2,koi_datalink_dvr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_insol_err1,koi_insol_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_score,label
6871071,K02220.02,Kepler-374 d,294.13791,0.0,19h36m33.10s,42.370499,0.0,+42d22m13.8s,15.167,,14.65,,14.48,,14.389,,13.503,0.021,13.181,0.025,13.136,0.032,14.686,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,5,236.0,4.6452513,20.093796,0.8626,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2638,0.4046,Mandel and Agol (2002 ApJ 580 171),26.1,,,134.10891,0.00361,-0.00361,0.0,,,,,,2.03,0.32,-0.47,0.0579,,,0.3,0.144,-0.3,3.526,0.102,-0.102,,,,181.3,7.3,-7.3,5.02818253,2.049e-05,-2.049e-05,0.012294,0.000323,-0.000452,10.55,2.1,-2.1,88.37,,,1272.0,,,5640.0,85.0,-77.0,4.087,0.203,-0.087,0.14,0.15,-0.15,1.515,0.236,-0.353,1.024,0.093,-0.084,,,,q1_q17_dr25_stellar,0.067,19.609192,1.6e-05,42.37069,0.00016,-0.13,0.63,0.67,0.57,1e-05,0.00011,-0.000127,9.6e-05,-0.22,0.22,-0.11,0.27,0.24,0.23,-0.34,0.22,-0.24,0.28,0.42,0.24,NO_COMMENT,2018-08-16 00:00:00,2.0,q1_q17_dr25_tce,006/006871/006871071/dv/kplr006871071-002-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454967.109,0.00361,-0.00361,006/006871/006871071/dv/kplr006871071-20160209194854_dvr.pdf,0,0,0,0,620.0,259.28,-274.78,0.87899,0.1711,-0.24759,LS+MCMC,0.995,1
8866137,K02074.01,Kepler-1083 b,283.16196,0.0,18h52m38.87s,45.198311,0.0,+45d11m53.9s,16.544,,15.78,,15.516,,15.405,,14.386,0.028,13.932,0.032,13.815,0.058,15.824,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,1,37.0,6.289584,25.621601,0.0529,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2043,0.4966,Mandel and Agol (2002 ApJ 580 171),28.4,,,155.58781,0.00452,-0.00452,0.0,,,,,,3.13,0.41,-0.24,0.1899,,,0.913,0.028,-0.615,4.645,0.133,-0.133,,,,1166.8,45.8,-45.8,33.4178173,0.0001735,-0.0001735,0.038586,0.000569,-0.007438,27.2,13.2,-13.2,88.08,,,448.0,,,5136.0,153.0,-138.0,4.607,0.033,-0.077,-0.12,0.3,-0.3,0.744,0.096,-0.059,0.827,0.057,-0.098,,,,q1_q17_dr25_stellar,0.96,18.877457,1.5e-05,45.19837,0.00016,-0.24,0.55,0.2,0.56,0.00014,0.00067,2e-05,0.00069,0.06,0.21,0.12,0.16,0.13,0.17,-0.09,0.21,0.31,0.2,0.32,0.23,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,008/008866/008866137/dv/kplr008866137-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454988.588,0.00452,-0.00452,008/008866/008866137/dv/kplr008866137-20160209194854_dvr.pdf,0,0,0,0,9.56,4.14,-2.29,0.34276,3.66046,-0.17297,LS+MCMC,1.0,1
10600955,K02227.01,Kepler-1151 b,292.2478,0.0,19h28m59.47s,47.878448,0.0,+47d52m42.4s,15.4,,14.835,,14.646,,14.571,,13.61,0.037,13.207,0.036,13.126,0.04,14.872,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,1,20.0,6.2709055,18.524363,0.3006,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2193,0.4785,Mandel and Agol (2002 ApJ 580 171),22.0,,,173.30166,0.00665,-0.00665,0.0,,,,,,3.93,0.57,-0.69,0.3197,,,0.949,0.011,-0.678,5.746,0.231,-0.231,,,,588.7,30.9,-30.9,65.6480892,0.0005494,-0.0005494,0.028896,0.000283,-0.006682,34.7,17.3,-17.3,88.43,,,485.0,,,5565.0,75.0,-83.0,4.251,0.149,-0.108,0.32,0.15,-0.15,1.246,0.179,-0.219,1.008,0.057,-0.057,,,,q1_q17_dr25_stellar,0.011,19.483186,1.8e-05,47.87851,0.00016,0.01,0.64,0.23,0.57,0.00061,0.00037,-0.00032,0.00033,-0.74,0.24,-0.2,0.33,0.77,0.23,-0.44,0.23,-0.26,0.35,0.52,0.25,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,010/010600/010600955/dv/kplr010600955-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455006.302,0.00665,-0.00665,010/010600/010600955/dv/kplr010600955-20160209194854_dvr.pdf,0,0,0,0,13.04,4.95,-4.7,0.1835,4.7666,-0.02137,LS+MCMC,0.485,1
7219825,K00238.01,Kepler-123 b,296.99863,0.0,19h47m59.67s,42.78196,0.0,+42d46m55.1s,14.458,,14.013,,13.891,,13.819,,12.982,0.023,12.725,0.024,12.655,0.025,14.061,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,3,77.0,8.936768,54.0081,0.841,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2916,0.3447,Mandel and Agol (2002 ApJ 580 171),64.1,,,135.0922,0.00168,-0.00168,0.0,,,,,,2.79,0.45,-0.41,0.1312,,,0.395,0.096,-0.348,4.5568,0.0508,-0.0508,,,,509.8,8.6,-8.6,17.23232894,3.566e-05,-3.566e-05,0.020998,0.000167,-0.000581,27.2,9.6,-9.6,89.17,,,817.0,,,6086.0,133.0,-133.0,4.274,0.137,-0.112,-0.16,0.2,-0.15,1.216,0.199,-0.179,1.013,0.096,-0.064,,,,q1_q17_dr25_stellar,0.002,19.7999051,5.3e-06,42.78208,6e-05,-0.12,0.21,0.43,0.22,-1e-05,0.00011,-0.00021,0.00011,0.33,0.14,0.0,0.14,0.33,0.14,0.26,0.13,0.14,0.14,0.3,0.15,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,007/007219/007219825/dv/kplr007219825-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454968.092,0.00168,-0.00168,007/007219/007219825/dv/kplr007219825-20160209194854_dvr.pdf,0,0,0,0,105.47,50.25,-35.25,1.28263,0.45038,-0.09217,LS+MCMC,1.0,1
8963721,K02233.01,,295.47537,0.0,19h41m54.09s,45.239979,0.0,+45d14m23.9s,15.233,,14.618,,14.435,,14.319,,13.381,0.02,13.036,0.025,12.981,0.027,14.674,,cumulative,Done,11111111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,736.0,17.080368,49.504898,0.1425,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2676,0.3928,Mandel and Agol (2002 ApJ 580 171),83.9,,,132.93207,0.00218,-0.00218,0.0,,,,,,2.83,0.82,-0.51,0.028,,,0.971,0.004,-0.004,5.065,0.115,-0.115,,,,428.5,9.4,-9.4,1.811460943,3.797e-06,-3.797e-06,0.025677,0.000645,-0.000634,1.3387,0.0484,-0.0484,43.48,,,1508.0,,,5700.0,152.0,-152.0,4.382,0.149,-0.182,-0.12,0.3,-0.3,1.008,0.292,-0.179,0.894,0.123,-0.076,,,,q1_q17_dr25_stellar,0.001,19.698356,1.1e-05,45.23972,0.00013,-0.05,0.44,-0.92,0.45,0.0,6.7e-05,0.000139,7e-05,-0.27,0.14,-0.3,0.19,0.4,0.18,-0.24,0.13,-0.14,0.21,0.28,0.15,EPHEM_MATCH,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,008/008963/008963721/dv/kplr008963721-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454965.932,0.00218,-0.00218,008/008963/008963721/dv/kplr008963721-20160209194854_dvr.pdf,0,0,1,1,1224.37,1038.17,-481.1,0.01383,0.0005,-0.0011,LS+MCMC,0.0,0
5211199,K02158.01,Kepler-1800 b,297.65143,0.0,19h50m36.34s,40.352551,0.0,+40d21m09.2s,13.648,,12.993,,12.796,,12.691,,11.78,0.022,11.387,0.022,11.279,0.018,13.052,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,2,287.0,4.362297,20.322367,0.3844,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1973,0.5102,Mandel and Agol (2002 ApJ 580 171),22.8,,,132.64295,0.00308,-0.00308,0.0,,,,,,2.82,0.53,-0.98,0.0592,,,0.925,0.002,-0.648,2.8521,0.079,-0.079,,,,81.6,4.0,-4.0,4.5620407,1.624e-05,-1.624e-05,0.010314,2.6e-05,-0.00211,5.06,2.5,-2.5,79.48,,,1533.0,,,5343.0,85.0,-74.0,3.764,0.238,-0.102,0.08,0.15,-0.15,2.506,0.468,-0.87,1.33,0.146,-0.341,,,,q1_q17_dr25_stellar,0.012,19.843426,1.7e-05,40.3522,0.0002,-0.08,0.7,-1.28,0.71,-6e-06,5.9e-05,9.2e-05,6e-05,-0.04,0.42,-0.62,0.54,0.63,0.52,-0.19,0.36,-0.95,0.5,0.97,0.44,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,005/005211/005211199/dv/kplr005211199-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454965.643,0.00308,-0.00308,005/005211/005211199/dv/kplr005211199-20160209194854_dvr.pdf,0,0,0,0,1306.97,653.71,-780.17,0.11805,1.54554,-0.00243,LS+MCMC,0.944,1
4833421,K00232.05,Kepler-122 f,291.11188,0.0,19h24m26.85s,39.949108,0.0,+39d56m56.8s,14.667,,14.202,,14.067,,14.032,,13.173,0.023,12.887,0.023,12.826,0.028,14.247,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,5,22.0,6.859803,20.353767,0.4211,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2916,0.3447,Mandel and Agol (2002 ApJ 580 171),29.7,,,164.21993,0.00382,-0.00382,0.0,,,,,,2.22,0.36,-0.35,0.287,,,0.026,0.383,-0.026,8.114,0.114,-0.114,,,,348.8,12.0,-12.0,56.2590881,0.00028,-0.00028,0.017091,0.00055,-0.000293,53.86,2.5,-2.5,89.97,,,543.0,,,6038.0,121.0,-121.0,4.284,0.137,-0.112,-0.16,0.15,-0.15,1.191,0.189,-0.189,0.995,0.082,-0.067,,,,q1_q17_dr25_stellar,,19.407456,1.1e-05,39.949,0.00014,-0.1,0.46,-0.38,0.49,,,0.00011,0.00016,-0.08,0.29,0.27,0.58,0.28,0.57,-0.12,0.28,0.15,0.63,0.19,0.53,NO_COMMENT,2018-08-16 00:00:00,5.0,q1_q17_dr25_tce,004/004833/004833421/dv/kplr004833421-005-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454997.22,0.00382,-0.00382,004/004833/004833421/dv/kplr004833421-20160209194854_dvr.pdf,0,0,0,0,20.49,9.28,-7.12,0.93373,0.04348,-0.24512,LS+MCMC,1.0,1
6696580,K02092.01,Kepler-359 c,293.29364,0.0,19h33m10.47s,42.19635,0.0,+42d11m46.9s,16.351,,15.838,,15.687,,15.621,,14.736,0.032,14.43,0.036,14.487,0.119,15.886,,cumulative,Done,00011111111111111000000000000000,CONFIRMED,CANDIDATE,3,20.0,9.101651,26.954376,0.0039,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.302,0.319,Mandel and Agol (2002 ApJ 580 171),30.2,,,139.92753,0.00527,-0.00527,0.0,,,,,,5.14,1.54,-0.66,0.3025,,,0.924,0.034,-0.638,5.118,0.258,-0.258,,,,1626.6,57.2,-57.2,57.6896212,0.0003545,-0.0003545,0.044886,0.001028,-0.007359,42.1,20.9,-20.9,88.74,,,512.0,,,6228.0,196.0,-261.0,4.441,0.065,-0.195,-0.08,0.25,-0.3,1.049,0.313,-0.134,1.107,0.159,-0.145,,,,q1_q17_dr25_stellar,0.573,19.552915,1.3e-05,42.19645,0.00012,0.26,0.53,0.36,0.42,0.00015,0.0009,-0.0004,0.00079,-0.13,0.12,0.1,0.14,0.16,0.13,-0.06,0.12,0.17,0.14,0.18,0.14,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,006/006696/006696580/dv/kplr006696580-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454972.928,0.00527,-0.00527,006/006696/006696580/dv/kplr006696580-20160209194854_dvr.pdf,0,0,0,0,16.19,14.71,-5.81,0.42264,5.03419,-0.25714,LS+MCMC,0.981,1
9458343,K02246.01,Kepler-1156 b,288.92401,0.0,19h15m41.76s,46.057629,0.0,+46d03m27.5s,14.587,,14.108,,13.965,,13.921,,13.05,0.022,12.752,0.017,12.66,0.023,14.152,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,1,113.0,4.5782666,19.004755,0.4418,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2622,0.4035,Mandel and Agol (2002 ApJ 580 171),22.3,,,132.8908,0.00365,-0.00365,0.0,,,,,,1.33,0.2,-0.13,0.0994,,,0.067,0.384,-0.067,3.433,0.108,-0.108,,,,184.3,9.7,-9.7,11.89520436,5.391e-05,-5.391e-05,0.012286,0.000593,-0.000328,26.74,3.2,-3.2,89.86,,,787.0,,,5649.0,112.0,-112.0,4.411,0.095,-0.105,0.0,0.15,-0.15,0.992,0.145,-0.097,0.923,0.066,-0.053,,,,q1_q17_dr25_stellar,0.606,19.261603,1.7e-05,46.0577,0.00017,0.07,0.63,0.23,0.62,4e-05,0.00012,-5e-05,0.00011,0.15,0.59,0.27,0.46,0.31,0.59,0.38,0.54,0.24,0.41,0.45,0.59,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,009/009458/009458343/dv/kplr009458343-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454965.891,0.00365,-0.00365,009/009458/009458343/dv/kplr009458343-20160209194854_dvr.pdf,0,0,0,0,90.77,38.22,-22.57,2.55701,0.30245,-0.87458,LS+MCMC,1.0,1
7219825,K00238.02,Kepler-123 c,296.99863,0.0,19h47m59.67s,42.78196,0.0,+42d46m55.1s,14.458,,14.013,,13.891,,13.819,,12.982,0.023,12.725,0.024,12.655,0.025,14.061,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,3,46.0,3.2941353,10.90227,0.322,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2916,0.3447,Mandel and Agol (2002 ApJ 580 171),13.4,,,143.9999,0.00806,-0.00806,0.0,,,,,,1.4,0.23,-0.2,0.1757,,,0.136,0.311,-0.136,4.576,0.207,-0.207,,,,132.6,10.6,-10.6,26.6951944,0.0002607,-0.0002607,0.010567,0.000595,-0.000431,44.63,5.7,-5.7,89.83,,,706.0,,,6086.0,133.0,-133.0,4.274,0.137,-0.112,-0.16,0.2,-0.15,1.216,0.199,-0.179,1.013,0.096,-0.064,,,,q1_q17_dr25_stellar,0.627,19.799886,2.9e-05,42.78204,0.00033,-0.9,1.1,0.3,1.2,9e-05,0.00014,-3e-05,0.00014,-0.39,0.57,0.01,0.3,0.39,0.57,-0.46,0.57,0.17,0.31,0.49,0.55,NO_COMMENT,2018-08-16 00:00:00,3.0,q1_q17_dr25_tce,007/007219/007219825/dv/kplr007219825-003-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454977.0,0.00806,-0.00806,007/007219/007219825/dv/kplr007219825-20160209194854_dvr.pdf,0,0,0,0,58.81,28.02,-19.66,2.35995,0.30045,-0.96518,LS+MCMC,0.993,1
5978559,K02321.01,Kepler-1824 b,296.70724,0.0,19h46m49.74s,41.203651,0.0,+41d12m13.1s,15.12,,14.662,,14.533,,14.466,,13.631,0.027,13.392,0.037,13.409,0.04,14.71,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,2,14.0,5.987662,17.0924,0.2881,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2826,0.3729,Mandel and Agol (2002 ApJ 580 171),21.6,,,138.35664,0.00644,-0.00644,0.0,,,,,,2.37,0.38,-0.13,0.4267,,,0.046,0.407,-0.046,7.489,0.244,-0.244,,,,487.4,24.0,-24.0,95.6114617,0.000863,-0.000863,0.020097,0.000877,-0.000576,99.39,1.4,-1.4,89.97,,,421.0,,,6002.0,71.0,-89.0,4.424,0.032,-0.12,0.2,0.15,-0.15,1.081,0.171,-0.061,1.135,0.062,-0.07,,,,q1_q17_dr25_stellar,0.009,19.780496,1.8e-05,41.20396,0.00019,0.56,0.71,1.12,0.7,-0.00031,0.00035,-0.00053,0.00034,-0.43,0.55,-0.17,0.44,0.46,0.54,-0.44,0.55,-0.21,0.44,0.49,0.53,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,005/005978/005978559/dv/kplr005978559-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454971.357,0.00644,-0.00644,005/005978/005978559/dv/kplr005978559-20160209194854_dvr.pdf,0,0,0,0,7.45,3.03,-1.2,2.03186,0.02812,-0.84616,LS+MCMC,0.99,1
6696580,K02092.02,Kepler-359 b,293.29364,0.0,19h33m10.47s,42.19635,0.0,+42d11m46.9s,16.351,,15.838,,15.687,,15.621,,14.736,0.032,14.43,0.036,14.487,0.119,15.886,,cumulative,Done,00011111111111111000000000000000,CONFIRMED,CANDIDATE,3,42.0,6.3971977,27.369154,0.6575,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.302,0.319,Mandel and Agol (2002 ApJ 580 171),31.6,,,375.27811,0.00356,-0.00356,0.0,,,,,,4.0,1.19,-0.51,0.1758,,,0.85,0.062,-0.62,4.685,0.109,-0.109,,,,1124.9,39.1,-39.1,25.5638626,0.0001273,-0.0001273,0.034909,0.003381,-0.004027,24.6,12.3,-12.3,88.02,,,671.0,,,6228.0,196.0,-261.0,4.441,0.065,-0.195,-0.08,0.25,-0.3,1.049,0.313,-0.134,1.107,0.159,-0.145,,,,q1_q17_dr25_stellar,0.987,19.552917,1.3e-05,42.19637,0.00011,0.32,0.53,0.08,0.4,4e-05,0.00058,3e-05,0.00046,-0.15,0.17,0.19,0.17,0.24,0.17,-0.08,0.17,0.25,0.17,0.26,0.17,NO_COMMENT,2018-08-16 00:00:00,2.0,q1_q17_dr25_tce,006/006696/006696580/dv/kplr006696580-002-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455208.278,0.00356,-0.00356,006/006696/006696580/dv/kplr006696580-20160209194854_dvr.pdf,0,0,0,0,47.94,43.54,-17.2,0.43121,1.93349,-0.05091,LS+MCMC,1.0,1
11358389,K02163.01,Kepler-365 b,295.62659,0.0,19h42m30.38s,49.130428,0.0,+49d07m49.5s,15.141,,14.609,,14.44,,14.409,,13.484,0.025,13.155,0.027,13.145,0.036,14.651,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,3,125.0,4.006625,21.737331,0.9456,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2868,0.3588,Mandel and Agol (2002 ApJ 580 171),25.3,,,132.00872,0.00344,-0.00344,0.0,,,,,,1.76,0.57,-0.23,0.0961,,,0.308,0.15,-0.308,3.159,0.109,-0.109,,,,292.6,13.1,-13.1,10.66489514,4.548e-05,-4.548e-05,0.015773,0.000466,-0.000552,24.97,7.3,-7.3,89.29,,,865.0,,,6014.0,190.0,-211.0,4.436,0.072,-0.217,-0.04,0.25,-0.3,1.021,0.333,-0.133,1.037,0.145,-0.13,,,,q1_q17_dr25_stellar,0.358,19.708443,1.5e-05,49.1303,0.00016,0.12,0.54,-0.47,0.57,-4e-05,0.00016,0.00013,0.00017,0.44,0.18,0.09,0.2,0.45,0.19,0.37,0.19,0.1,0.25,0.38,0.19,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,011/011358/011358389/dv/kplr011358389-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454965.009,0.00344,-0.00344,011/011358/011358389/dv/kplr011358389-20160209194854_dvr.pdf,0,0,0,0,132.15,131.05,-45.49,2.59019,0.75931,-0.65699,LS+MCMC,0.995,1
9006186,K02169.01,Kepler-1130 b,285.20749,0.0,19h00m49.80s,45.38435,0.0,+45d23m03.7s,12.944,,12.326,,12.172,,12.092,,11.137,0.023,10.735,0.018,10.662,0.016,12.404,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,4,245.0,3.965763,23.081842,0.4549,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2291,0.4603,Mandel and Agol (2002 ApJ 580 171),21.0,,,134.15183,0.00281,-0.00281,0.0,,,,,,0.92,0.1,-0.03,0.0595,,,0.879,0.06,-0.59,2.1328,0.0774,-0.0774,,,,86.0,4.4,-4.4,5.45298742,1.82e-05,-1.82e-05,0.010028,0.000682,-0.001651,9.76,4.8,-4.8,84.83,,,904.0,,,5450.0,108.0,-108.0,4.563,0.017,-0.094,0.1,0.15,-0.15,0.842,0.093,-0.033,0.944,0.039,-0.066,,,,q1_q17_dr25_stellar,0.001,19.0138297,8.3e-06,45.384512,9e-05,-0.09,0.31,0.58,0.32,-1.2e-05,2.8e-05,-6e-05,2.9e-05,0.83,0.29,0.77,0.26,1.13,0.32,0.7,0.27,0.71,0.24,1.0,0.28,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,009/009006/009006186/dv/kplr009006186-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454967.152,0.00281,-0.00281,009/009006/009006186/dv/kplr009006186-20160209194854_dvr.pdf,0,0,0,0,158.12,52.78,-23.38,0.59143,4.08684,-0.37068,LS+MCMC,0.897,1
5005121,K02237.01,Kepler-1811 b,289.97934,0.0,19h19m55.04s,40.14283,0.0,+40d08m34.2s,15.628,,15.116,,14.967,,14.898,,14.02,0.023,13.617,0.031,13.606,0.043,15.165,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,1,19.0,7.2662935,17.667221,0.9352,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.224,0.4695,Mandel and Agol (2002 ApJ 580 171),23.9,,,164.4879,0.0132,-0.0132,0.0,,,,,,2.81,0.42,-0.51,0.3462,,,0.015,0.509,-0.015,7.218,0.396,-0.396,,,,578.4,28.9,-28.9,76.421501,0.001323,-0.001323,0.021656,0.001009,-0.001096,82.6,32.4,-32.4,89.99,,,455.0,,,5561.0,83.0,-75.0,4.263,0.168,-0.112,0.16,0.15,-0.15,1.19,0.177,-0.216,0.946,0.068,-0.045,,,,q1_q17_dr25_stellar,0.254,19.331947,1.6e-05,40.1427,0.00017,-0.36,0.65,-0.49,0.6,0.00031,0.00039,0.00022,0.00037,-0.1,0.26,0.07,0.26,0.12,0.29,-0.16,0.22,-0.13,0.28,0.2,0.24,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,005/005005/005005121/dv/kplr005005121-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454997.488,0.0132,-0.0132,005/005005/005005121/dv/kplr005005121-20160209194854_dvr.pdf,0,0,0,0,10.11,4.05,-3.69,1.82753,0.71609,-0.92471,LS+MCMC,0.994,1
9006186,K02169.02,Kepler-1130 c,285.20749,0.0,19h00m49.80s,45.38435,0.0,+45d23m03.7s,12.944,,12.326,,12.172,,12.092,,11.137,0.023,10.735,0.018,10.662,0.016,12.404,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,4,393.0,3.7622979,18.000952,0.6292,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2291,0.4603,Mandel and Agol (2002 ApJ 580 171),18.6,,,136.08452,0.00354,-0.00354,0.0,,,,,,0.68,0.08,-0.03,0.0423,,,0.623,0.002,-0.503,2.056,0.113,-0.113,,,,59.9,3.6,-3.6,3.26662733,1.395e-05,-1.395e-05,0.007398,0.002183,-0.000449,9.64,4.4,-4.4,86.3,,,1072.0,,,5450.0,108.0,-108.0,4.563,0.017,-0.094,0.1,0.15,-0.15,0.842,0.093,-0.033,0.944,0.039,-0.066,,,,q1_q17_dr25_stellar,0.0,19.013837,1e-05,45.38457,0.00011,0.21,0.39,0.8,0.41,-2.4e-05,2.2e-05,-5e-05,2.3e-05,-0.61,0.42,0.44,0.27,0.76,0.39,-0.8,0.41,0.38,0.25,0.88,0.4,NO_COMMENT,2018-08-16 00:00:00,2.0,q1_q17_dr25_tce,009/009006/009006186/dv/kplr009006186-002-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454969.085,0.00354,-0.00354,009/009006/009006186/dv/kplr009006186-20160209194854_dvr.pdf,0,0,0,0,312.85,104.43,-46.26,1.58888,1.45448,-1.45638,LS+MCMC,0.961,1
